"","Source","Station","Date","Time","SampleDepth","SampleId","ParameterType","ParameterName","Value","Qualifier","Problem","Description"
"1025","JRA","JRA.J23","07/16/2020","11:43 AM",0.3,1,"WaterQuality","WT.2","29.7",NA,NA,"Water Temp (deg C)"
"1026","JRA","JRA.J23","07/16/2020","11:43 AM",0.3,NA,"Comments","COMMENTS","Partly cloudy, calm wind, water running fast and shallow, uncrowded",NA,NA,"Comments (open text)"
"1027","JRA","JRA.J08","06/04/2020","09:49 AM",0.3,1,"WaterQuality","AT.2","33.1",NA,NA,"Air Temp (deg C)"
"1028","JRA","JRA.J08","06/04/2020","09:49 AM",0.3,1,"WaterQuality","CO.4","140",NA,NA,"Conductivity (uS/cm)"
"1029","JRA","JRA.J08","06/04/2020","09:49 AM",0.3,1,"WaterQuality","ECOLI.4","29.9",NA,NA,"Colilert (CFU/100mL)"
"1030","JRA","JRA.J08","06/04/2020","09:49 AM",0.3,1,"WaterQuality","WC.6","6.66",NA,NA,"Turbidity (NTU)"
"1031","JRA","JRA.J08","06/04/2020","09:49 AM",0.3,1,"WaterQuality","WT.2","23.5",NA,NA,"Water Temp (deg C)"
"1032","JRA","JRA.J08","06/04/2020","09:49 AM",0.3,NA,"Comments","COMMENTS","Calm water. Few power boaters. Lots of detritus/debris floating downstream.",NA,NA,"Comments (open text)"
"1033","JRA","JRA.J20","06/04/2020","09:11 AM",0.3,1,"WaterQuality","AT.2","29.4",NA,NA,"Air Temp (deg C)"
"1034","JRA","JRA.J20","06/04/2020","09:11 AM",0.3,1,"WaterQuality","CO.4","140",NA,NA,"Conductivity (uS/cm)"
"1035","JRA","JRA.J20","06/04/2020","09:11 AM",0.3,1,"WaterQuality","ECOLI.4","29.5",NA,NA,"Colilert (CFU/100mL)"
"1036","JRA","JRA.J20","06/04/2020","09:11 AM",0.3,1,"WaterQuality","WC.6","6.11",NA,NA,"Turbidity (NTU)"
"1037","JRA","JRA.J20","06/04/2020","09:11 AM",0.3,1,"WaterQuality","WT.2","23.6",NA,NA,"Water Temp (deg C)"
"1038","JRA","JRA.J20","06/04/2020","09:11 AM",0.3,NA,"Comments","COMMENTS","Calm, no precipitation; family nature watching and a baptism taking place.",NA,NA,"Comments (open text)"
"1039","JRA","JRA.J10","08/27/2020","11:35 AM",0.3,1,"WaterQuality","AT.2","29.8",NA,NA,"Air Temp (deg C)"
"1040","JRA","JRA.J10","08/27/2020","11:35 AM",0.3,1,"WaterQuality","CO.4","160",NA,NA,"Conductivity (uS/cm)"
"1041","JRA","JRA.J10","08/27/2020","11:35 AM",0.3,1,"WaterQuality","ECOLI.4","28.8",NA,NA,"Colilert (CFU/100mL)"
"1042","JRA","JRA.J10","08/27/2020","11:35 AM",0.3,1,"WaterQuality","WC.6","8.4",NA,NA,"Turbidity (NTU)"
"1043","JRA","JRA.J10","08/27/2020","11:35 AM",0.3,1,"WaterQuality","WT.2","27.3",NA,NA,"Water Temp (deg C)"
"1044","JRA","JRA.J10","08/27/2020","11:35 AM",0.3,NA,"Comments","COMMENTS","Weather was sunny, clear, and breezy. Shortly before sample collection, a group of kayakers exited the water at the sample spot.",NA,NA,"Comments (open text)"
"1045","JRA","JRA.C05","07/16/2020","12:20 PM",0.3,1,"WaterQuality","AT.2","29.4",NA,NA,"Air Temp (deg C)"
"1046","JRA","JRA.C05","07/16/2020","12:20 PM",0.3,1,"WaterQuality","CO.4","190",NA,NA,"Conductivity (uS/cm)"
"1047","JRA","JRA.C05","07/16/2020","12:20 PM",0.3,2,"WaterQuality","ECOLI.4","25.9",NA,NA,"Colilert (CFU/100mL)"
"1048","JRA","JRA.C05","07/16/2020","12:20 PM",0.3,1,"WaterQuality","ECOLI.4","28.1",NA,NA,"Colilert (CFU/100mL)"
"1049","JRA","JRA.C05","07/16/2020","12:20 PM",0.3,1,"WaterQuality","WC.6","14.2",NA,NA,"Turbidity (NTU)"
"1050","JRA","JRA.C05","07/16/2020","12:20 PM",0.3,1,"WaterQuality","WT.2","30.4",NA,NA,"Water Temp (deg C)"
"1051","JRA","JRA.C05","07/16/2020","12:20 PM",0.3,NA,"Comments","COMMENTS","Water level low; sediment. Sample collected by John Bragg.",NA,NA,"Comments (open text)"
"1052","JRA","JRA.J23","06/25/2020","12:35 PM",0.3,1,"WaterQuality","AT.2","24",NA,NA,"Air Temp (deg C)"
"1053","JRA","JRA.J23","06/25/2020","12:35 PM",0.3,1,"WaterQuality","CO.4","140",NA,NA,"Conductivity (uS/cm)"
"1054","JRA","JRA.J23","06/25/2020","12:35 PM",0.3,1,"WaterQuality","ECOLI.4","27.5",NA,NA,"Colilert (CFU/100mL)"
"1055","JRA","JRA.J23","06/25/2020","12:35 PM",0.3,1,"WaterQuality","WC.6","7.12",NA,NA,"Turbidity (NTU)"
"1056","JRA","JRA.J23","06/25/2020","12:35 PM",0.3,1,"WaterQuality","WT.2","23.5",NA,NA,"Water Temp (deg C)"
"1057","JRA","JRA.J23","06/25/2020","12:35 PM",0.3,NA,"Comments","COMMENTS","Partly cloudy, no one in the water at the time. Turbidity meter overrange at approximately 9.5.",NA,NA,"Comments (open text)"
"1058","JRA","JRA.J23","06/18/2020","11:22 AM",0.3,1,"WaterQuality","AT.2","22",NA,NA,"Air Temp (deg C)"
"1059","JRA","JRA.J23","06/18/2020","11:22 AM",0.3,1,"WaterQuality","CO.4","180",NA,NA,"Conductivity (uS/cm)"
"1060","JRA","JRA.J23","06/18/2020","11:22 AM",0.3,1,"WaterQuality","ECOLI.4","26.6",NA,NA,"Colilert (CFU/100mL)"
"1061","JRA","JRA.J23","06/18/2020","11:22 AM",0.3,1,"WaterQuality","WC.6","3.66",NA,NA,"Turbidity (NTU)"
"1062","JRA","JRA.J23","06/18/2020","11:22 AM",0.3,1,"WaterQuality","WT.2","22.2",NA,NA,"Water Temp (deg C)"
"1063","JRA","JRA.J23","06/18/2020","11:22 AM",0.3,NA,"Comments","COMMENTS","*Turbidity Overranged (9.86)

Sunny

Canada Goose (10)",NA,NA,"Comments (open text)"
"1064","JRA","JRA.J22","08/20/2020","10:44 AM",0.3,1,"WaterQuality","AT.2","26.3",NA,NA,"Air Temp (deg C)"
"1065","JRA","JRA.J22","08/20/2020","10:44 AM",0.3,1,"WaterQuality","CO.4","180",NA,NA,"Conductivity (uS/cm)"
"1066","JRA","JRA.J22","08/20/2020","10:44 AM",0.3,1,"WaterQuality","ECOLI.4","26.5",NA,NA,"Colilert (CFU/100mL)"
"1067","JRA","JRA.J22","08/20/2020","10:44 AM",0.3,1,"WaterQuality","WC.6","15.4",NA,NA,"Turbidity (NTU)"
"1068","JRA","JRA.J22","08/20/2020","10:44 AM",0.3,1,"WaterQuality","WT.2","25.6",NA,NA,"Water Temp (deg C)"
"1069","JRA","JRA.J22","08/20/2020","10:44 AM",0.3,NA,"Comments","COMMENTS","High water levels, walkers and bikers on trail to site.",NA,NA,"Comments (open text)"
"1070","JRA","JRA.C05","08/20/2020","12:00 PM",0.3,1,"WaterQuality","AT.2","27.4",NA,NA,"Air Temp (deg C)"
"1071","JRA","JRA.C05","08/20/2020","12:00 PM",0.3,1,"WaterQuality","CO.4","90",NA,NA,"Conductivity (uS/cm)"
"1072","JRA","JRA.C05","08/20/2020","12:00 PM",0.3,1,"WaterQuality","ECOLI.4","26.2",NA,NA,"Colilert (CFU/100mL)"
"1073","JRA","JRA.C05","08/20/2020","12:00 PM",0.3,1,"WaterQuality","WC.6","3.73",NA,NA,"Turbidity (NTU)"
"1074","JRA","JRA.C05","08/20/2020","12:00 PM",0.3,1,"WaterQuality","WT.2","25",NA,NA,"Water Temp (deg C)"
"1075","JRA","JRA.C05","08/20/2020","12:00 PM",0.3,NA,"Comments","COMMENTS","sample taken by john bragg",NA,NA,"Comments (open text)"
"1076","JRA","JRA.J20","08/20/2020","05:47 PM",0.3,1,"WaterQuality","AT.2","29.3",NA,NA,"Air Temp (deg C)"
"1077","JRA","JRA.J20","08/20/2020","05:47 PM",0.3,1,"WaterQuality","CO.4","170",NA,NA,"Conductivity (uS/cm)"
"1078","JRA","JRA.J20","08/20/2020","05:47 PM",0.3,1,"WaterQuality","ECOLI.4","25.3",NA,NA,"Colilert (CFU/100mL)"
"1079","JRA","JRA.J20","08/20/2020","05:47 PM",0.3,1,"WaterQuality","WC.6","13.8",NA,NA,"Turbidity (NTU)"
"1080","JRA","JRA.J20","08/20/2020","05:47 PM",0.3,1,"WaterQuality","WT.2","26",NA,NA,"Water Temp (deg C)"
"1081","JRA","JRA.J20","08/20/2020","05:47 PM",0.3,NA,"Comments","COMMENTS","sunny/partly cloudy, don<U+FFFD><U+FFFD><U+FFFD>t think it has rained in the past 48 hours",NA,NA,"Comments (open text)"
"1082","JRA","JRA.J24","07/02/2020","10:40 AM",0.3,1,"WaterQuality","AT.2","25.7",NA,NA,"Air Temp (deg C)"
"1083","JRA","JRA.J24","07/02/2020","10:40 AM",0.3,1,"WaterQuality","CO.4","170",NA,NA,"Conductivity (uS/cm)"
"1084","JRA","JRA.J24","07/02/2020","10:40 AM",0.3,1,"WaterQuality","ECOLI.4","25.3",NA,NA,"Colilert (CFU/100mL)"
"1085","JRA","JRA.J24","07/02/2020","10:40 AM",0.3,1,"WaterQuality","WC.6","3.07",NA,NA,"Turbidity (NTU)"
"1086","JRA","JRA.J24","07/02/2020","10:40 AM",0.3,1,"WaterQuality","WT.2","27.2",NA,NA,"Water Temp (deg C)"
"1087","JRA","JRA.J24","07/02/2020","10:40 AM",0.3,NA,"Comments","COMMENTS","Rained within 24 hours, kayakers present",NA,NA,"Comments (open text)"
"1088","JRA","JRA.J24","07/16/2020","11:26 AM",0.3,1,"WaterQuality","AT.2","25.9",NA,NA,"Air Temp (deg C)"
"1089","JRA","JRA.J24","07/16/2020","11:26 AM",0.3,1,"WaterQuality","CO.4","210",NA,NA,"Conductivity (uS/cm)"
"1090","JRA","JRA.J24","07/16/2020","11:26 AM",0.3,2,"WaterQuality","ECOLI.4","30.1",NA,NA,"Colilert (CFU/100mL)"
"1091","JRA","JRA.J24","07/16/2020","11:26 AM",0.3,1,"WaterQuality","ECOLI.4","24.7",NA,NA,"Colilert (CFU/100mL)"
"1092","JRA","JRA.J24","07/16/2020","11:26 AM",0.3,1,"WaterQuality","WC.6","2.22",NA,NA,"Turbidity (NTU)"
"1093","JRA","JRA.J24","07/16/2020","11:26 AM",0.3,1,"WaterQuality","WT.2","29.8",NA,NA,"Water Temp (deg C)"
"1094","JRA","JRA.J24","07/16/2020","11:26 AM",0.3,NA,"Comments","COMMENTS","Partly cloudy, calm wind, calm, flat water, 2 kayaks coming in as samples taken",NA,NA,"Comments (open text)"
"1095","JRA","JRA.J24","06/25/2020","01:10 PM",0.3,1,"WaterQuality","AT.2","23.9",NA,NA,"Air Temp (deg C)"
"1096","JRA","JRA.J24","06/25/2020","01:10 PM",0.3,1,"WaterQuality","CO.4","140",NA,NA,"Conductivity (uS/cm)"
"1097","JRA","JRA.J24","06/25/2020","01:10 PM",0.3,1,"WaterQuality","ECOLI.4","24.7",NA,NA,"Colilert (CFU/100mL)"
"1098","JRA","JRA.J24","06/25/2020","01:10 PM",0.3,1,"WaterQuality","WC.6","11.65",NA,NA,"Turbidity (NTU)"
"1099","JRA","JRA.J24","06/25/2020","01:10 PM",0.3,1,"WaterQuality","WT.2","23.3",NA,NA,"Water Temp (deg C)"
"1100","JRA","JRA.J24","06/25/2020","01:10 PM",0.3,NA,"Comments","COMMENTS","Kayakers in water and just ashore, fishing as well. Mostly sunny. Turbidity meter overrrange at approximately 9.5.",NA,NA,"Comments (open text)"
"1101","JRA","JRA.J23","07/02/2020","10:15 AM",0.3,1,"WaterQuality","AT.2","25.3",NA,NA,"Air Temp (deg C)"
"1102","JRA","JRA.J23","07/02/2020","10:15 AM",0.3,1,"WaterQuality","CO.4","170",NA,NA,"Conductivity (uS/cm)"
"1103","JRA","JRA.J23","07/02/2020","10:15 AM",0.3,1,"WaterQuality","ECOLI.4","22.8",NA,NA,"Colilert (CFU/100mL)"
"1104","JRA","JRA.J23","07/02/2020","10:15 AM",0.3,1,"WaterQuality","WC.6","2.18",NA,NA,"Turbidity (NTU)"
"1105","JRA","JRA.J23","07/02/2020","10:15 AM",0.3,1,"WaterQuality","WT.2","27.3",NA,NA,"Water Temp (deg C)"
"1106","JRA","JRA.J23","07/02/2020","10:15 AM",0.3,NA,"Comments","COMMENTS","Rained within 24 hours, kayakers present",NA,NA,"Comments (open text)"
"1107","JRA","JRA.C05","08/27/2020","12:40 PM",0.3,1,"WaterQuality","AT.2","31.5",NA,NA,"Air Temp (deg C)"
"1108","JRA","JRA.C05","08/27/2020","12:40 PM",0.3,1,"WaterQuality","CO.4","150",NA,NA,"Conductivity (uS/cm)"
"1109","JRA","JRA.C05","08/27/2020","12:40 PM",0.3,2,"WaterQuality","ECOLI.4","14.5",NA,NA,"Colilert (CFU/100mL)"
"1110","JRA","JRA.C05","08/27/2020","12:40 PM",0.3,1,"WaterQuality","ECOLI.4","22.3",NA,NA,"Colilert (CFU/100mL)"
"1111","JRA","JRA.C05","08/27/2020","12:40 PM",0.3,1,"WaterQuality","WC.6","13.5",NA,NA,"Turbidity (NTU)"
"1112","JRA","JRA.C05","08/27/2020","12:40 PM",0.3,1,"WaterQuality","WT.2","26.6",NA,NA,"Water Temp (deg C)"
"1113","JRA","JRA.C05","08/27/2020","12:40 PM",0.3,NA,"Comments","COMMENTS","Hot, sunny, no rain in past 48 hrs. Could not reach a part of the river where the water is freely flowing so this sample is from fairly stagnant water.",NA,NA,"Comments (open text)"
"1114","JRA","JRA.A01","07/30/2020","10:32 AM",0.3,1,"WaterQuality","AT.2","31",NA,NA,"Air Temp (deg C)"
"1115","JRA","JRA.A01","07/30/2020","10:32 AM",0.3,1,"WaterQuality","CO.4","250",NA,NA,"Conductivity (uS/cm)"
"1116","JRA","JRA.A01","07/30/2020","10:32 AM",0.3,1,"WaterQuality","ECOLI.4","21.3",NA,NA,"Colilert (CFU/100mL)"
"1117","JRA","JRA.A01","07/30/2020","10:32 AM",0.3,1,"WaterQuality","WC.6","18.4",NA,NA,"Turbidity (NTU)"
"1118","JRA","JRA.A01","07/30/2020","10:32 AM",0.3,1,"WaterQuality","WT.2","31.8",NA,NA,"Water Temp (deg C)"
"1119","JRA","JRA.A01","07/30/2020","10:32 AM",0.3,NA,"Comments","COMMENTS","Tide high, beautiful day. Several geese; moved upstream to sample so the geese wouldn't affect the sample. Sample collected by John Bragg.",NA,NA,"Comments (open text)"
"1120","JRA","JRA.J10","06/04/2020","09:29 AM",0.3,1,"WaterQuality","AT.2","28.3",NA,NA,"Air Temp (deg C)"
"1121","JRA","JRA.J10","06/04/2020","09:29 AM",0.3,1,"WaterQuality","CO.4","140",NA,NA,"Conductivity (uS/cm)"
"1122","JRA","JRA.J10","06/04/2020","09:29 AM",0.3,1,"WaterQuality","ECOLI.4","20.9",NA,NA,"Colilert (CFU/100mL)"
"1123","JRA","JRA.J10","06/04/2020","09:29 AM",0.3,1,"WaterQuality","WC.6","6.51",NA,NA,"Turbidity (NTU)"
"1124","JRA","JRA.J10","06/04/2020","09:29 AM",0.3,1,"WaterQuality","WT.2","23.3",NA,NA,"Water Temp (deg C)"
"1125","JRA","JRA.J10","06/04/2020","09:29 AM",0.3,NA,"Comments","COMMENTS","Low tide, water moving swiftly. Lots of kayakers",NA,NA,"Comments (open text)"
"1126","JRA","JRA.J10","07/16/2020","11:00 AM",0.3,1,"WaterQuality","AT.2","27.8",NA,NA,"Air Temp (deg C)"
"1127","JRA","JRA.J10","07/16/2020","11:00 AM",0.3,1,"WaterQuality","CO.4","220",NA,NA,"Conductivity (uS/cm)"
"1128","JRA","JRA.J10","07/16/2020","11:00 AM",0.3,1,"WaterQuality","ECOLI.4","19.7",NA,NA,"Colilert (CFU/100mL)"
"1129","JRA","JRA.J10","07/16/2020","11:00 AM",0.3,1,"WaterQuality","WC.6","1.85",NA,NA,"Turbidity (NTU)"
"1130","JRA","JRA.J10","07/16/2020","11:00 AM",0.3,1,"WaterQuality","WT.2","27.9",NA,NA,"Water Temp (deg C)"
"1131","JRA","JRA.J10","07/16/2020","11:00 AM",0.3,NA,"Comments","COMMENTS","Overcast, shaded by vegetation. No wildlife/activity. Some foam floating on top of water; litter on banks. Sample collected by Gretchen Williams.",NA,NA,"Comments (open text)"
"1132","JRA","JRA.J10","07/30/2020","10:57 AM",0.3,1,"WaterQuality","AT.2","29.6",NA,NA,"Air Temp (deg C)"
"1133","JRA","JRA.J10","07/30/2020","10:57 AM",0.3,1,"WaterQuality","CO.4","230",NA,NA,"Conductivity (uS/cm)"
"1134","JRA","JRA.J10","07/30/2020","10:57 AM",0.3,1,"WaterQuality","ECOLI.4","19.3",NA,NA,"Colilert (CFU/100mL)"
"1135","JRA","JRA.J10","07/30/2020","10:57 AM",0.3,1,"WaterQuality","WC.6","2.45",NA,NA,"Turbidity (NTU)"
"1136","JRA","JRA.J10","07/30/2020","10:57 AM",0.3,1,"WaterQuality","WT.2","31.3",NA,NA,"Water Temp (deg C)"
"1137","JRA","JRA.J10","07/30/2020","10:57 AM",0.3,NA,"Comments","COMMENTS","Clear, humid, clear flowing water",NA,NA,"Comments (open text)"
"1138","JRA","JRA.J20","08/27/2020","12:22 PM",0.3,1,"WaterQuality","AT.2","28.5",NA,NA,"Air Temp (deg C)"
"1139","JRA","JRA.J20","08/27/2020","12:22 PM",0.3,1,"WaterQuality","CO.4","150",NA,NA,"Conductivity (uS/cm)"
"1140","JRA","JRA.J20","08/27/2020","12:22 PM",0.3,1,"WaterQuality","ECOLI.4","19.3",NA,NA,"Colilert (CFU/100mL)"
"1141","JRA","JRA.J20","08/27/2020","12:22 PM",0.3,1,"WaterQuality","WC.6","7.81",NA,NA,"Turbidity (NTU)"
"1142","JRA","JRA.J20","08/27/2020","12:22 PM",0.3,1,"WaterQuality","WT.2","27.7",NA,NA,"Water Temp (deg C)"
"1143","JRA","JRA.J20","08/27/2020","12:22 PM",0.3,NA,"Comments","COMMENTS","Weather was sunny, clear, and breezy. People were recreating in water near sampling location.",NA,NA,"Comments (open text)"
"1144","JRA","JRA.J22","06/04/2020","12:07 PM",0.3,1,"WaterQuality","AT.2","30.4",NA,NA,"Air Temp (deg C)"
"1145","JRA","JRA.J22","06/04/2020","12:07 PM",0.3,1,"WaterQuality","CO.4","140",NA,NA,"Conductivity (uS/cm)"
"1146","JRA","JRA.J22","06/04/2020","12:07 PM",0.3,1,"WaterQuality","ECOLI.4","18.7",NA,NA,"Colilert (CFU/100mL)"
"1147","JRA","JRA.J22","06/04/2020","12:07 PM",0.3,1,"WaterQuality","WC.6","6.33",NA,NA,"Turbidity (NTU)"
"1148","JRA","JRA.J22","06/04/2020","12:07 PM",0.3,1,"WaterQuality","WT.2","24.9",NA,NA,"Water Temp (deg C)"
"1149","JRA","JRA.J22","06/04/2020","12:07 PM",0.3,NA,"Comments","COMMENTS","Hot and sunny; no rain in the past 48 hours. ~10 people; mostly walkers. There was a white water raft bus leaving.",NA,NA,"Comments (open text)"
"1150","JRA","JRA.J23","08/13/2020","10:34 AM",0.3,1,"WaterQuality","AT.2","25.8",NA,NA,"Air Temp (deg C)"
"1151","JRA","JRA.J23","08/13/2020","10:34 AM",0.3,1,"WaterQuality","CO.4","230",NA,NA,"Conductivity (uS/cm)"
"1152","JRA","JRA.J23","08/13/2020","10:34 AM",0.3,1,"WaterQuality","ECOLI.4","18.3",NA,NA,"Colilert (CFU/100mL)"
"1153","JRA","JRA.J23","08/13/2020","10:34 AM",0.3,1,"WaterQuality","WC.6","3.23",NA,NA,"Turbidity (NTU)"
"1154","JRA","JRA.J23","08/13/2020","10:34 AM",0.3,1,"WaterQuality","WT.2","28.5",NA,NA,"Water Temp (deg C)"
"1155","JRA","JRA.J23","08/13/2020","10:34 AM",0.3,NA,"Comments","COMMENTS","thunderstorm",NA,NA,"Comments (open text)"
"1156","JRA","JRA.J23","06/04/2020","11:16 AM",0.3,1,"WaterQuality","AT.2","29.3",NA,NA,"Air Temp (deg C)"
"1157","JRA","JRA.J23","06/04/2020","11:16 AM",0.3,1,"WaterQuality","CO.4","150",NA,NA,"Conductivity (uS/cm)"
"1158","JRA","JRA.J23","06/04/2020","11:16 AM",0.3,1,"WaterQuality","ECOLI.4","17.5",NA,NA,"Colilert (CFU/100mL)"
"1159","JRA","JRA.J23","06/04/2020","11:16 AM",0.3,1,"WaterQuality","WC.6","6.14",NA,NA,"Turbidity (NTU)"
"1160","JRA","JRA.J23","06/04/2020","11:16 AM",0.3,1,"WaterQuality","WT.2","24.3",NA,NA,"Water Temp (deg C)"
"1161","JRA","JRA.J23","06/04/2020","11:16 AM",0.3,NA,"Comments","COMMENTS","Hot and sunny; no rain in the past 48 hours. ~20 people; mostly walkers and kayakers.",NA,NA,"Comments (open text)"
"1162","JRA","JRA.J24","08/13/2020","10:07 AM",0.3,1,"WaterQuality","AT.2","25.1",NA,NA,"Air Temp (deg C)"
"1163","JRA","JRA.J24","08/13/2020","10:07 AM",0.3,1,"WaterQuality","CO.4","230",NA,NA,"Conductivity (uS/cm)"
"1164","JRA","JRA.J24","08/13/2020","10:07 AM",0.3,1,"WaterQuality","ECOLI.4","16.6",NA,NA,"Colilert (CFU/100mL)"
"1165","JRA","JRA.J24","08/13/2020","10:07 AM",0.3,1,"WaterQuality","WC.6","3.85",NA,NA,"Turbidity (NTU)"
"1166","JRA","JRA.J24","08/13/2020","10:07 AM",0.3,1,"WaterQuality","WT.2","28.1",NA,NA,"Water Temp (deg C)"
"1167","JRA","JRA.J24","08/13/2020","10:07 AM",0.3,NA,"Comments","COMMENTS","thunderstorm",NA,NA,"Comments (open text)"
"1168","JRA","JRA.J21","08/28/2020","11:04 AM",0.3,1,"WaterQuality","AT.2","30.8",NA,NA,"Air Temp (deg C)"
"1169","JRA","JRA.J21","08/28/2020","11:04 AM",0.3,1,"WaterQuality","CO.4","170",NA,NA,"Conductivity (uS/cm)"
"1170","JRA","JRA.J21","08/28/2020","11:04 AM",0.3,1,"WaterQuality","ECOLI.4","15.5",NA,NA,"Colilert (CFU/100mL)"
"1171","JRA","JRA.J21","08/28/2020","11:04 AM",0.3,1,"WaterQuality","WC.6","3.33",NA,NA,"Turbidity (NTU)"
"1172","JRA","JRA.J21","08/28/2020","11:04 AM",0.3,1,"WaterQuality","WT.2","28.2",NA,NA,"Water Temp (deg C)"
"1173","JRA","JRA.J21","08/28/2020","11:04 AM",0.3,NA,"Comments","COMMENTS","Weather was sunny, clear, and breezy.",NA,NA,"Comments (open text)"
"1174","JRA","JRA.J24","06/04/2020","10:50 AM",0.3,1,"WaterQuality","AT.2","27",NA,NA,"Air Temp (deg C)"
"1175","JRA","JRA.J24","06/04/2020","10:50 AM",0.3,1,"WaterQuality","CO.4","150",NA,NA,"Conductivity (uS/cm)"
"1176","JRA","JRA.J24","06/04/2020","10:50 AM",0.3,1,"WaterQuality","ECOLI.4","15.5",NA,NA,"Colilert (CFU/100mL)"
"1177","JRA","JRA.J24","06/04/2020","10:50 AM",0.3,1,"WaterQuality","WC.6","4.56",NA,NA,"Turbidity (NTU)"
"1178","JRA","JRA.J24","06/04/2020","10:50 AM",0.3,1,"WaterQuality","WT.2","23.9",NA,NA,"Water Temp (deg C)"
"1179","JRA","JRA.J24","06/04/2020","10:50 AM",0.3,NA,"Comments","COMMENTS","Hot and sunny; no rain in the past 48 hours. 3 swimmers, 3 kayakers, moderate amount of people.",NA,NA,"Comments (open text)"
"1180","JRA","JRA.J21","07/16/2020","12:31 PM",0.3,1,"WaterQuality","AT.2","30.9",NA,NA,"Air Temp (deg C)"
"1181","JRA","JRA.J21","07/16/2020","12:31 PM",0.3,1,"WaterQuality","CO.4","220",NA,NA,"Conductivity (uS/cm)"
"1182","JRA","JRA.J21","07/16/2020","12:31 PM",0.3,2,"WaterQuality","ECOLI.4","25",NA,NA,"Colilert (CFU/100mL)"
"1183","JRA","JRA.J21","07/16/2020","12:31 PM",0.3,1,"WaterQuality","ECOLI.4","14.2",NA,NA,"Colilert (CFU/100mL)"
"1184","JRA","JRA.J21","07/16/2020","12:31 PM",0.3,1,"WaterQuality","WC.6","1.5",NA,NA,"Turbidity (NTU)"
"1185","JRA","JRA.J21","07/16/2020","12:31 PM",0.3,1,"WaterQuality","WT.2","28.9",NA,NA,"Water Temp (deg C)"
"1186","JRA","JRA.J21","07/16/2020","12:31 PM",0.3,NA,"Comments","COMMENTS","Muggy, overcast. Foam on top of water surface. Fish, clear shallow water, litter in water. Sample collected by Gretchen Williams.",NA,NA,"Comments (open text)"
"1187","JRA","JRA.J24","06/11/2020","10:52 AM",0.3,1,"WaterQuality","AT.2","26.1",NA,NA,"Air Temp (deg C)"
"1188","JRA","JRA.J24","06/11/2020","10:52 AM",0.3,1,"WaterQuality","CO.4","180",NA,NA,"Conductivity (uS/cm)"
"1189","JRA","JRA.J24","06/11/2020","10:52 AM",0.3,1,"WaterQuality","ECOLI.4","9.8",NA,NA,"Colilert (CFU/100mL)"
"1190","JRA","JRA.J24","06/11/2020","10:52 AM",0.3,1,"WaterQuality","WC.6","1.63",NA,NA,"Turbidity (NTU)"
"1191","JRA","JRA.J24","06/11/2020","10:52 AM",0.3,1,"WaterQuality","WT.2","27",NA,NA,"Water Temp (deg C)"
"1192","JRA","JRA.J24","06/11/2020","10:52 AM",0.3,NA,"Comments","COMMENTS","Dragonfly (1)",NA,NA,"Comments (open text)"
"1193","JRA","JRA.J23","06/11/2020","11:38 AM",0.3,1,"WaterQuality","AT.2","26.4",NA,NA,"Air Temp (deg C)"
"1194","JRA","JRA.J23","06/11/2020","11:38 AM",0.3,1,"WaterQuality","CO.4","180",NA,NA,"Conductivity (uS/cm)"
"1195","JRA","JRA.J23","06/11/2020","11:38 AM",0.3,1,"WaterQuality","ECOLI.4","9.6",NA,NA,"Colilert (CFU/100mL)"
"1196","JRA","JRA.J23","06/11/2020","11:38 AM",0.3,1,"WaterQuality","WC.6","3.42",NA,NA,"Turbidity (NTU)"
"1197","JRA","JRA.J23","06/11/2020","11:38 AM",0.3,1,"WaterQuality","WT.2","27.2",NA,NA,"Water Temp (deg C)"
"1198","JRA","JRA.J23","06/11/2020","11:38 AM",0.3,NA,"Comments","COMMENTS","Cardinal (2)
Canadian Geese (10)",NA,NA,"Comments (open text)"
"1199","JRA","JRA.J22","08/27/2020","09:11 AM",0.3,1,"WaterQuality","AT.2","26.7",NA,NA,"Air Temp (deg C)"
"1200","JRA","JRA.J22","08/27/2020","09:11 AM",0.3,1,"WaterQuality","CO.4","160",NA,NA,"Conductivity (uS/cm)"
"1201","JRA","JRA.J22","08/27/2020","09:11 AM",0.3,2,"WaterQuality","ECOLI.4","6.3",NA,NA,"Colilert (CFU/100mL)"
"1202","JRA","JRA.J22","08/27/2020","09:11 AM",0.3,1,"WaterQuality","ECOLI.4","6.2",NA,NA,"Colilert (CFU/100mL)"
"1203","JRA","JRA.J22","08/27/2020","09:11 AM",0.3,1,"WaterQuality","WC.6","6.41",NA,NA,"Turbidity (NTU)"
"1204","JRA","JRA.J22","08/27/2020","09:11 AM",0.3,1,"WaterQuality","WT.2","26.5",NA,NA,"Water Temp (deg C)"
"1205","JRA","JRA.J22","08/27/2020","09:11 AM",0.3,NA,"Comments","COMMENTS","Steady flow, small, new ""milky""-colored stream flowing parallel to river.",NA,NA,"Comments (open text)"
